DayNight,feature_number,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control,Organism,greater,lesser,FDR_greater,FDR_lesser,activity,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,ZodiacMF,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,simplified_makeup,inchi,inchi_key
Night,1392,-0.49440353701362577,-0.20793661389255355,-0.38307156170074014,-0.7873166253869054,-0.07205828286313155,1.3782859407126862,Pocillopora verrucosa,0.9996626834990063,3.3731650099374854e-4,0.9999999384831213,0.0416367799615393,depletolite,1912,Benzophenone,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C10H10O2,Good,10,10,0,2,0,0,-0.5999999999999996,77.39999999999999,2,InChI=1S/C13H10O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,CHO,NA,NA
Night,14017,-0.45839429382739266,-0.7267416740734743,-3.304717007747679,-3.451625473064761,-2.315773493585398,-1.73656655682723,Pocillopora verrucosa,0.9995133796578146,4.866203421853911e-4,0.9999999384831213,0.0455021324739407,depletolite,3401,.alpha.-Pinene oxide,2,Carbonyl compounds,0.82,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C16H30O3,Good,16,30,0,3,0,0,-1.5,103.05,2,"InChI=1S/C10H16O/c1-9(2)6-4-7(9)10(3)8(5-6)11-10/h6-8H,4-5H2,1-3H3",CHO,"InChI=1S/C16H30O3/c1-2-3-9-12-15(17)13-10-7-5-4-6-8-11-14-16(18)19/h10,13,15,17H,2-9,11-12,14H2,1H3,(H,18,19)",JXWASSOXIPAXFH-UHFFFAOYSA-N
Night,14496,0.11488127719601464,0.15053840336224555,-3.7827766662753017,0.13934123441773819,0.07187931926691596,-0.9055577989154064,Pocillopora verrucosa,0.9994158826009073,5.841173990926969e-4,0.9999999384831213,0.047891141927414234,depletolite,165,.beta.-Acetyldigoxin,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C18H20N,Bad quality,18,20,1,0,0,0,-0.9444444444444446,87.21666666666667,2,"InChI=1S/C43H66O15/c1-20-38(55-23(4)44)30(45)17-36(53-20)57-40-22(3)54-37(18-32(40)47)58-39-21(2)52-35(16-31(39)46)56-26-9-11-41(5)25(14-26)7-8-28-29(41)15-33(48)42(6)27(10-12-43(28,42)50)24-13-34(49)51-19-24/h13,20-22,25-33,35-40,45-48,50H,7-12,14-19H2,1-6H3/t20-,21-,22-,25-,26+,27-,28-,29+,30+,31+,32+,33-,35+,36+,37+,38-,39-,40-,41+,42+,43+/m1/s1",uncharacterized,NA,NA
Night,1499,2.479538543297828,3.2953163180226883,-3.470575779866373,1.9389255620674144,-2.318000846460648,0.9781680992284851,Pocillopora verrucosa,0.9998076540749774,1.9234592502256686e-4,0.9999999384831213,0.03565516375147555,depletolite,4168,Asn-Pro-Arg,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C11H27NO5P,Good,11,27,1,5,1,0,-1.7272727272727275,109.52727272727273,2,"InChI=1S/C15H27N7O5/c16-8(7-11(17)23)13(25)22-6-2-4-10(22)12(24)21-9(14(26)27)3-1-5-20-15(18)19/h8-10H,1-7,16H2,(H2,17,23)(H,21,24)(H,26,27)(H4,18,19,20)",CHONP,NA,NA
Night,16867,0.35569754795564007,-1.339138768824322,-3.8231449248712073,0.598225926725232,0.46025285172858427,0.07060814067549893,Pocillopora verrucosa,0.9999059687143019,9.403128569808793e-5,0.9999999384831213,0.03193071508272018,depletolite,4466,Organic acids and derivatives#Lipids and lipid-like molecules#Organoheterocyclic compounds#Organic oxygen compounds,3,Carboxylic acid derivatives,0.98,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C23H29N2O6P,Low probability,23,29,2,6,1,0,-0.6956521739130439,80.12608695652175,3,N/A,uncharacterized,"InChI=1S/C23H29N2O6P/c24-20(14-17-8-10-19(26)11-9-17)22(27)25-12-4-7-21(25)32(30,31)15-18(23(28)29)13-16-5-2-1-3-6-16/h1-3,5-6,8-11,18,20-21,26H,4,7,12-15,24H2,(H,28,29)(H,30,31)",NIWNKFSQUGUUKG-UHFFFAOYSA-N
Night,17283,0.010821971380456178,2.534710165332431,-2.6508403002861334,-1.5176987534910882,0.6412779237022322,-0.14048619374455035,Pocillopora verrucosa,0.9998541963544532,1.458036455467562e-4,0.9999999384831213,0.03328002597256962,depletolite,148,Tetraethyl dithiopyrophosphate,2,Dicarboxylic acids and derivatives,0.9,CHEMONTID:0000346,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0000346,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,C9H12O4,Good,9,12,0,4,0,0,-0.44444444444444464,72.96666666666667,2,"InChI=1S/C8H20O5P2S2/c1-5-9-14(16,10-6-2)13-15(17,11-7-3)12-8-4/h5-8H2,1-4H3",CHO,"InChI=1S/C9H12O4/c1-6(2)12-8(10)5-9(11)13-7(3)4/h1,3,5H2,2,4H3",NAKZPAWIAWATMV-UHFFFAOYSA-N
Night,17546,-6.935643429745006,4.828592759270896,-0.854330944380444,-3.760400915935033,0,-1.223664487255719,Pocillopora verrucosa,0.9999751684300404,2.4831569959512546e-5,0.9999999384831213,0.027493599371831743,depletolite,2248,Organic acids and derivatives,3,Carbonyl compounds,0.91,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C21H33N2O6,Bad quality,21,33,2,6,0,0,-0.7142857142857144,80.65714285714286,3,N/A,uncharacterized,"InChI=1S/C21H33N2O6/c1-10-21(20(27)29-9,13-23(7)18(25)15(4)5)11-16(19(26)28-8)12-22(6)17(24)14(2)3/h2,4,10-13H2,1,3,5-9H3",UPNQDNVGQYYRKV-UHFFFAOYSA-N
Night,17980,-0.8406888335629853,-0.9533846623104596,-3.2284238198192825,-2.127489873693096,-1.0783904932999948,-0.4777178881055462,Pocillopora verrucosa,0.9998344498930734,1.655501069266111e-4,0.9999999384831213,0.034161564601813424,depletolite,435,Lipids and lipid-like molecules,3,Carbonyl compounds,0.94,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C17H33N3O3,Good,17,33,3,3,0,0,-1.0588235294117645,90.47647058823529,3,N/A,CHON,"InChI=1S/C17H33N3O3/c1-5-6-7-8-9-10-11-14(16(18)22)20-17(23)15(12(2)3)19-13(4)21/h12,14-15H,5-11H2,1-4H3,(H2,18,22)(H,19,21)(H,20,23)",AIQIEUOQMBETMF-UHFFFAOYSA-N
Night,17990,-0.313625844516563,0.07564473417799855,-2.35946767794485,-4.072682714404584,-2.247590587448206,-0.3685530059361724,Pocillopora verrucosa,0.9996198251561819,3.8017484381815115e-4,0.9999999384831213,0.042584422696616726,depletolite,336,"Cyclohexanecarboxylic acid, 1-phenyl-, 2-(4-morpholinyl)ethyl ester",2,Amines,0.92,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C11H22N2O2,Good,11,22,2,2,0,0,-1.0909090909090908,91.39090909090909,2,"InChI=1S/C19H27NO3/c21-18(23-16-13-20-11-14-22-15-12-20)19(9-5-2-6-10-19)17-7-3-1-4-8-17/h1,3-4,7-8H,2,5-6,9-16H2",CHON,"InChI=1S/C11H22N2O2/c1-4-5-9(11(12)15)6-10(14)13-7-8(2)3/h8-9H,4-7H2,1-3H3,(H2,12,15)(H,13,14)",HSMSSEMLFYUFBX-UHFFFAOYSA-N
Night,18075,-6.144473856901421,0,-3.4515603147361933,-8.838033700601635,0,0,Pocillopora verrucosa,0.9995982903560794,4.017096439206409e-4,0.9999999384831213,0.04319673069888412,depletolite,21,16-Hydroxyhexadecanoic acid,2,Carboxylic acid derivatives,0.86,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C21H39NO6,Good,21,39,1,6,0,0,-1.1428571428571432,92.87142857142858,2,"InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)",CHON,"InChI=1S/C21H39NO6/c1-4-6-8-10-12-14-19(23)26-16-18(17-27-21(25)22-3)28-20(24)15-13-11-9-7-5-2/h18H,4-17H2,1-3H3,(H,22,25)",SDOKZTVQNCLPPS-UHFFFAOYSA-N
Night,1934,-0.5198587095986684,-0.10567761041241436,-2.2034743554653775,-0.23684316588561746,-1.0452520682465118,1.1383065796429173,Pocillopora verrucosa,0.9995354359595185,4.645640404814353e-4,0.9999999384831213,0.045286031843690434,depletolite,2213,Asperlactone,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C8H12O4,Good,8,12,0,4,0,0,-0.5,74.55,2,"InChI=1S/C9H12O4/c1-4(10)7-3-6(9(11)13-7)8-5(2)12-8/h3-5,7-8,10H,1-2H3/t4-,5-,7+,8+/m0/s1",CHO,"InChI=1S/C8H12O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1,3H,2,4-6H2,(H,9,10)(H,11,12)",QWWZNXBOJLOHGI-UHFFFAOYSA-N
Night,20328,-5.025080807521885,-1.3762160125380527,-5.458198147867701,-4.000389373688156,-7.896637124165337,0.4606057603997277,Pocillopora verrucosa,0.999656379181145,3.4362081885490467e-4,0.9999999384831213,0.04192695945729654,depletolite,80,Benzenoids#Organic oxygen compounds,3,Imidazoles,0.87,CHEMONTID:0000078,4,CHEMONTID:0000436,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000436;CHEMONTID:0000078,Organic compounds,Organoheterocyclic compounds,Azoles,Imidazoles,NA,NA,NA,NA,C14H26N16P,Bad quality,14,26,16,0,1,0,1.2142857142857144,25.692857142857136,3,N/A,uncharacterized,NA,NA
Night,20337,-1.6338145869813578,-0.03583547789670325,-1.2546826686306742,-1.4202822395543313,-0.9282056010591412,4.826439848899587,Pocillopora verrucosa,0.9998437187949809,1.5628120501908678e-4,0.9999999384831213,0.033855995303101134,depletolite,80,Organoheterocyclic compounds,3,Carboxylic acid derivatives,0.99,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C20H34O10,Good,20,34,0,10,0,0,-0.7000000000000002,80.25,3,N/A,CHO,"InChI=1S/C20H34O10/c1-2-3-4-5-6-7-8-9-10-17(24)29-13-15(21)14-30-18(25)12-20(28,19(26)27)11-16(22)23/h15,21,28H,2-14H2,1H3,(H,22,23)(H,26,27)",MYDRUOMMDYMDRH-UHFFFAOYSA-N
Night,20365,-6.278809758836743,0.49074998199418696,-5.841208696144451,-5.215961987806978,4.787978465706016,0,Pocillopora verrucosa,0.9993771165306116,6.228834693884798e-4,0.9999999384831213,0.048760955423758814,depletolite,80,Organic acids and derivatives#Organoheterocyclic compounds,3,Alcohols and polyols,0.99,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C14H33N4O9P,Good,14,33,4,9,1,0,-0.5714285714285712,76.58571428571427,3,N/A,CHONP,NA,NA
Night,2048,-1.1037570369690768,-0.6249674236647769,-1.8787451590642625,-2.255472422401497,-1.596934953230661,-2.2925432708787135,Pocillopora verrucosa,0.9997902654925075,2.09734507492431e-4,0.9999999384831213,0.03566140854902954,depletolite,198,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14",2,Carbonyl compounds,0.94,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C19H36O5,Good,19,36,0,5,0,0,-1.3684210526315788,99.29999999999998,2,N/A,CHO,"InChI=1S/C19H36O5/c1-3-4-8-11-16(20)14-15-18(22)17(21)12-9-6-5-7-10-13-19(23)24-2/h14-18,20-22H,3-13H2,1-2H3",QGWDHSLORIPFKF-UHFFFAOYSA-N
Night,20656,-2.117110125828777,-1.2945683212344907,-2.1034013269074756,-1.6021301518950697,-0.5241474980926808,5.194725234477302,Pocillopora verrucosa,0.9997554010647887,2.445989352112577e-4,0.9999999384831213,0.03853355396766323,depletolite,1100,Organoheterocyclic compounds,3,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C21H33N2O6,Good,21,33,2,6,0,0,-0.7142857142857144,80.65714285714286,3,N/A,CHON,"InChI=1S/C21H33N2O6/c1-10-21(20(27)29-9,13-23(7)18(25)15(4)5)11-16(19(26)28-8)12-22(6)17(24)14(2)3/h2,4,10-13H2,1,3,5-9H3",UPNQDNVGQYYRKV-UHFFFAOYSA-N
Night,2191,-5.006395087101349,-2.547447937681715,-3.6733027733962405,-4.041793281814876,-0.29253373208616235,1.2681665245511902,Pocillopora verrucosa,0.9998492804369223,1.5071956307770708e-4,0.9999999384831213,0.03338735992871477,depletolite,550,Trichothecine,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C9H19N5O3P,Good,9,19,5,3,1,0,-0.33333333333333304,69.79999999999998,2,"InChI=1S/C19H24O5/c1-5-6-16(21)24-14-8-15-19(10-22-19)18(14,4)17(3)9-12(20)11(2)7-13(17)23-15/h5-7,13-15H,8-10H2,1-4H3/b6-5+",CHONP,NA,NA
Night,2212,-3.4267043444780696,-7.550859867613734,-4.656401354306205,-3.1877348764793814,-4.186297000669606,-3.189850017563317,Pocillopora verrucosa,0.9994295605917998,5.704394082002443e-4,0.9999999384831213,0.04774340644268932,depletolite,21,Isovaleryl-L-carnitine,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C12H23NO4,Good,12,23,1,4,0,0,-1,88.8,1,"InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3/t10-/m1/s1",CHON,NA,NA
Night,2230,-0.9574442859368717,-0.5857264302223862,-2.0719047337474232,-2.329913876964421,-1.520770560879649,-2.0350235281173523,Pocillopora verrucosa,0.9999641084401931,3.5891559806943076e-5,0.9999999384831213,0.027565551309918872,depletolite,198,(R)-Butaprost,2,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C19H34O4,Good,19,34,0,4,0,0,-1.3684210526315788,99.29999999999998,2,N/A,CHO,"InChI=1S/C19H34O4/c1-3-4-5-9-12-17(20)15-16-18(21)13-10-7-6-8-11-14-19(22)23-2/h9,12,15-18,20-21H,3-8,10-11,13-14H2,1-2H3",FYTGTBIANYHEQO-UHFFFAOYSA-N
Night,2269,-2.00526508553898,-2.7281627813385785,-2.5814517212640995,-2.4418065003628286,-1.8142845039483684,-2.769100881764199,Pocillopora verrucosa,0.9995042892280257,4.957107719743529e-4,0.9999999384831213,0.045561251865278735,depletolite,2356,cordycepin,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C19H38N2O4,Good,19,38,2,4,0,0,-1.2631578947368425,96.30000000000001,2,"InChI=1S/C10H13N5O3/c11-8-7-9(13-3-12-8)15(4-14-7)10-6(17)1-5(2-16)18-10/h3-6,10,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,10+/m0/s1",CHON,"InChI=1S/C19H38N2O4/c1-24-18(22)14-8-6-12-16(20)10-4-3-5-11-17(21)13-7-9-15-19(23)25-2/h16-17H,3-15,20-21H2,1-2H3",GXODXQVQMAQUTP-UHFFFAOYSA-N
Night,2287,0.4432764693525277,0.35753386343410837,-3.159694249314478,-0.19762485918535908,2.3325598515936443,-0.023202791593110807,Pocillopora verrucosa,0.9995865349286595,4.134650713405228e-4,0.9999999384831213,0.04354732780360769,depletolite,427,11.beta.-Prostaglandin E2,1,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C20H30O4,Good,20,30,0,4,0,0,-1.0999999999999996,91.64999999999999,1,"InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,15-17,19,21,23H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/b7-4-,13-12+/t15-,16+,17+,19-/m0/s1",CHO,"InChI=1S/C20H30O4/c1-13(2)14(12-21)6-7-15-16(22)8-9-17-19(15,3)10-5-11-20(17,4)18(23)24/h12,15,17H,5-11H2,1-4H3,(H,23,24)",JWQFSZPHDJUDSP-UHFFFAOYSA-N
Night,2360,-2.7471612590865733,1.183498355900731,-3.818843028909324,-3.603064216899857,-1.036997933606142,-3.036246600019425,Pocillopora verrucosa,0.999606353714861,3.936462851390961e-4,0.9999999384831213,0.04280527396570402,depletolite,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C21H39NO9,Good,21,39,1,9,0,0,-0.8571428571428568,84.72857142857141,3,N/A,CHON,NA,NA
Night,2378,-1.937075121342709,-1.5654216504089546,-2.8500603405171483,-3.451601108523339,-2.076543704747791,-1.5080678629839739,Pocillopora verrucosa,0.9998840269662341,1.159730337658624e-4,0.9999999384831213,0.03207851128761763,depletolite,155,Creatinol,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C11H21N3O,Good,11,21,3,1,0,0,-0.9090909090909092,86.2090909090909,2,"InChI=1S/C4H11N3O/c1-7(2-3-8)4(5)6/h8H,2-3H2,1H3,(H3,5,6)",CHON,NA,NA
Night,2380,-1.3697272580363695,-0.7864442521021341,-2.4608100304257743,-2.4113946236355934,-1.939696438924884,-2.186825465058522,Pocillopora verrucosa,0.9998390791613943,1.6092083860575664e-4,0.9999999384831213,0.033855995303101134,depletolite,198,Benzenoids,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C19H39NO5,Good,19,39,1,5,0,0,-1.3684210526315788,99.29999999999998,3,N/A,CHON,NA,NA
Night,2392,-0.2882764791904499,-2.0553226331029646,-3.1189002823462615,-4.146086183702343,-1.63319005656448,-0.06426422248837446,Pocillopora verrucosa,0.9996234043720158,3.7659562798413124e-4,0.9999999384831213,0.042485333967320175,depletolite,1878,Organic oxygen compounds#Organoheterocyclic compounds#Organic nitrogen compounds#Lipids and lipid-like molecules#Benzenoids,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C15H36N2O6P,Bad quality,15,36,2,6,1,0,-1.5333333333333332,104,3,N/A,uncharacterized,NA,NA
Night,2481,-6.732888624827451,-4.719798419092866,-6.722873891339891,-7.866965044641965,-4.50193650467879,-4.545293469874932,Pocillopora verrucosa,0.9999498937659042,5.010623409578419e-5,0.9999999384831213,0.028124278450520263,depletolite,1827,"16.alpha.,17,21-Trihydroxypregna-1,4-diene-3,11,20-trione",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C16H24N2O7,Good,16,24,2,7,0,0,-0.25,67.425,1,"InChI=1S/C21H26O6/c1-19-6-5-12(23)7-11(19)3-4-13-14-8-16(25)21(27,17(26)10-22)20(14,2)9-15(24)18(13)19/h5-7,13-14,16,18,22,25,27H,3-4,8-10H2,1-2H3/t13-,14-,16+,18+,19-,20-,21-/m0/s1",CHON,NA,NA
Night,2485,-3.9920655019007514,-3.958497065929733,-3.6487920582551805,-5.482702549267863,-2.7770064361768028,-2.959588919045073,Pocillopora verrucosa,0.9996159610099902,3.8403899000977285e-4,0.9999999384831213,0.042713853753884846,depletolite,1583,Lipids and lipid-like molecules#Benzenoids#Organoheterocyclic compounds,3,Carboxylic acid derivatives,1,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C18H33NO4,Good,18,33,1,4,0,0,-1.2222222222222223,95.13333333333333,3,N/A,CHON,"InChI=1S/C18H33NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(20)17(19-23)18(21)22/h23H,2-15H2,1H3,(H,21,22)",ZPHVENFDOJTYIB-UHFFFAOYSA-N
Night,2519,-3.968641456030669,-3.7467308567302964,-4.209227893589865,-4.789840043791393,-4.438001106196099,-2.5102068507830735,Pocillopora verrucosa,0.9995307697011746,4.6923029882534766e-4,0.9999999384831213,0.045315673107542885,depletolite,1827,"4,6-Quinazolinediamine, N4-[2-(4-phenoxyphenyl)ethyl]-",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C16H24N2O7,Good,16,24,2,7,0,0,-0.25,67.425,1,"InChI=1S/C22H20N4O/c23-17-8-11-21-20(14-17)22(26-15-25-21)24-13-12-16-6-9-19(10-7-16)27-18-4-2-1-3-5-18/h1-11,14-15H,12-13,23H2,(H,24,25,26)",CHON,NA,NA
Night,2552,-0.6310410645532295,-0.7743515995971986,-2.126297892678746,-1.9621784594407157,-1.8014569519011883,-1.8893203917446317,Pocillopora verrucosa,0.9998465439807871,1.53456019212983e-4,0.9999999384831213,0.03356901817951391,depletolite,198,(R)-Butaprost,2,Carbonyl compounds,0.9,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C19H34O4,Good,19,34,0,4,0,0,-1.3684210526315788,99.29999999999998,2,N/A,CHO,"InChI=1S/C19H34O4/c1-3-4-5-9-12-17(20)15-16-18(21)13-10-7-6-8-11-14-19(22)23-2/h9,12,15-18,20-21H,3-8,10-11,13-14H2,1-2H3",FYTGTBIANYHEQO-UHFFFAOYSA-N
Night,2614,0.05666660565178293,-1.4373042434041192,-2.8482106745290645,-1.7947478095932052,-1.9572837098386797,-1.9436035334026232,Pocillopora verrucosa,0.9999878417438048,1.2158256195242685e-5,0.9999999384831213,0.027493599371831743,depletolite,-1,15-OxoEDE,2,Alkyl phosphates,0.99,CHEMONTID:0003457,5,CHEMONTID:0000408,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000402;CHEMONTID:0000408;CHEMONTID:0003457,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Alkyl phosphates,NA,NA,NA,C20H43N4O8P,Good,20,43,4,8,1,0,-1,88.8,2,N/A,CHONP,NA,NA
Night,2746,-3.6680858554736124,-2.1943656672997216,-4.38776850431694,-3.5629783811448985,-4.695270323102429,-4.505198345982219,Pocillopora verrucosa,0.9999242930279322,7.570697206775804e-5,0.9999999384831213,0.03042811216147002,depletolite,1140,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14",1,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C18H30O3,Good,18,30,0,3,0,0,-1.333333333333333,98.29999999999998,1,N/A,CHO,"InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)",LUZSWWYKKLTDHU-UHFFFAOYSA-N
Night,2748,0.271294349672993,-0.11264384461729073,-2.3572435872131097,-0.3245300794672161,0.01783940325489657,-0.07791757364922712,Pocillopora verrucosa,0.9997528363716475,2.4716362835256947e-4,0.9999999384831213,0.03854030325067721,depletolite,1871,20-Carboxyarachidonic acid,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C20H30O4,Good,20,30,0,4,0,0,-1.0999999999999996,91.64999999999999,1,"InChI=1S/C20H30O4/c21-19(22)17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20(23)24/h1,3-4,6-7,9-10,12H,2,5,8,11,13-18H2,(H,21,22)(H,23,24)/b3-1-,6-4-,9-7-,12-10-",CHO,"InChI=1S/C20H30O4/c1-5-18(4)8-9-20(24)13(11-18)14(22)10-15-17(2,3)7-6-16(23)19(15,20)12-21/h5,11,15-16,21,23-24H,1,6-10,12H2,2-4H3",MYLWJAXIZRHGOI-UHFFFAOYSA-N
Night,2842,-1.89233568718078,-1.8431750158883755,-3.1823903036250867,-2.716144173406186,-2.545832391138557,-3.5872748276493094,Pocillopora verrucosa,0.9995100066640813,4.899933359187096e-4,0.9999999384831213,0.045561251865278735,depletolite,-1,Ethers,N/A,Ethers,0.86,CHEMONTID:0000254,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,C19H35NO9,Bad quality,19,35,1,9,0,0,-0.7368421052631575,81.29999999999998,3,N/A,uncharacterized,"InChI=1S/C19H35NO9/c1-4-27-15(23)8-6-5-7-9-28-19(18(25)26-3)10-13(20)12(2)17(29-19)16(24)14(22)11-21/h12-14,16-17,21-22,24H,4-11,20H2,1-3H3",UVAJPQYKTFPQFW-UHFFFAOYSA-N
