DayNight,feature_number,CCA_log2,Dictyota_log2,Pocillopora verrucosa_log2,Porites lobata_log2,Turf_log2,Water control_log2,Organism,greater,lesser,FDR_greater,FDR_lesser,activity,CCA_xic,Dictyota_xic,Pocillopora verrucosa_xic,Porites lobata_xic,Turf_xic,Water control_xic
Day,2371,-4.64438007407717,-4.904048861759683,-0.16491161182869687,-1.8722326614323628,-2.675001393085706,-3.9800307240276562,CCA,0.9997491683843791,2.5083161562096693e-4,0.9999999384831213,0.03854030325067721,depletolite,49736039.97750017,49925379.26782031,47326584.547760904,20614636.787023637,57913637.19653534,55709199.69168747
Day,2371,-4.64438007407717,-4.904048861759683,-0.16491161182869687,-1.8722326614323628,-2.675001393085706,-3.9800307240276562,CCA,0.9997491683843791,2.5083161562096693e-4,0.9999999384831213,0.03854030325067721,depletolite,49736039.97750017,49925379.26782031,47326584.547760904,20614636.787023637,57913637.19653534,55709199.69168747
Day,2372,-3.820163035003548,-1.5948631513137306,-12.726916039481832,-3.138558123669664,-2.494637731777608,-2.2281896192830097,CCA,0.9993586683264051,6.413316735949435e-4,0.9999999384831213,0.0491818051020959,depletolite,15523278.12090626,5659224.257597679,197127350.48635465,7090792.735554691,5809161.712236278,7732520.148492215
Day,2372,-3.820163035003548,-1.5948631513137306,-12.726916039481832,-3.138558123669664,-2.494637731777608,-2.2281896192830097,CCA,0.9993586683264051,6.413316735949435e-4,0.9999999384831213,0.0491818051020959,depletolite,15523278.12090626,5659224.257597679,197127350.48635465,7090792.735554691,5809161.712236278,7732520.148492215
Day,2372,-3.820163035003548,-1.5948631513137306,-12.726916039481832,-3.138558123669664,-2.494637731777608,-2.2281896192830097,CCA,0.9993586683264051,6.413316735949435e-4,0.9999999384831213,0.0491818051020959,depletolite,15523278.12090626,5659224.257597679,197127350.48635465,7090792.735554691,5809161.712236278,7732520.148492215
Day,2372,-3.820163035003548,-1.5948631513137306,-12.726916039481832,-3.138558123669664,-2.494637731777608,-2.2281896192830097,CCA,0.9993586683264051,6.413316735949435e-4,0.9999999384831213,0.0491818051020959,depletolite,15523278.12090626,5659224.257597679,197127350.48635465,7090792.735554691,5809161.712236278,7732520.148492215
Day,2372,-3.820163035003548,-1.5948631513137306,-12.726916039481832,-3.138558123669664,-2.494637731777608,-2.2281896192830097,CCA,0.9993586683264051,6.413316735949435e-4,0.9999999384831213,0.0491818051020959,depletolite,15523278.12090626,5659224.257597679,197127350.48635465,7090792.735554691,5809161.712236278,7732520.148492215
Day,2372,-3.820163035003548,-1.5948631513137306,-12.726916039481832,-3.138558123669664,-2.494637731777608,-2.2281896192830097,CCA,0.9993586683264051,6.413316735949435e-4,0.9999999384831213,0.0491818051020959,depletolite,15523278.12090626,5659224.257597679,197127350.48635465,7090792.735554691,5809161.712236278,7732520.148492215
Day,2400,-3.8310082767388787,-3.4737132189414486,-3.975706961423314,-5.88514403997288,-4.822330278267782,-4.915857492462553,CCA,0.9998818187381568,1.181812618432126e-4,0.9999999384831213,0.03207851128761763,depletolite,30072478.24941373,42528845.9430041,33302276.597562615,34506011.22196101,30716100.179500297,16750078.683062416
Day,2400,-3.8310082767388787,-3.4737132189414486,-3.975706961423314,-5.88514403997288,-4.822330278267782,-4.915857492462553,CCA,0.9998818187381568,1.181812618432126e-4,0.9999999384831213,0.03207851128761763,depletolite,30072478.24941373,42528845.9430041,33302276.597562615,34506011.22196101,30716100.179500297,16750078.683062416
Day,2400,-3.8310082767388787,-3.4737132189414486,-3.975706961423314,-5.88514403997288,-4.822330278267782,-4.915857492462553,CCA,0.9998818187381568,1.181812618432126e-4,0.9999999384831213,0.03207851128761763,depletolite,30072478.24941373,42528845.9430041,33302276.597562615,34506011.22196101,30716100.179500297,16750078.683062416
Day,2400,-3.8310082767388787,-3.4737132189414486,-3.975706961423314,-5.88514403997288,-4.822330278267782,-4.915857492462553,CCA,0.9998818187381568,1.181812618432126e-4,0.9999999384831213,0.03207851128761763,depletolite,30072478.24941373,42528845.9430041,33302276.597562615,34506011.22196101,30716100.179500297,16750078.683062416
Day,2400,-3.8310082767388787,-3.4737132189414486,-3.975706961423314,-5.88514403997288,-4.822330278267782,-4.915857492462553,CCA,0.9998818187381568,1.181812618432126e-4,0.9999999384831213,0.03207851128761763,depletolite,30072478.24941373,42528845.9430041,33302276.597562615,34506011.22196101,30716100.179500297,16750078.683062416
Day,2400,-3.8310082767388787,-3.4737132189414486,-3.975706961423314,-5.88514403997288,-4.822330278267782,-4.915857492462553,CCA,0.9998818187381568,1.181812618432126e-4,0.9999999384831213,0.03207851128761763,depletolite,30072478.24941373,42528845.9430041,33302276.597562615,34506011.22196101,30716100.179500297,16750078.683062416
Day,2464,-5.106174266633323,-5.203981849850064,-0.015023976648688358,-1.7314809014047021,-1.8286296142018583,-3.505617089349118,CCA,0.9994195955481078,5.804044518922442e-4,0.9999999384831213,0.04788920880126077,depletolite,20574964.96699982,26311268.55567161,19004539.65843782,8936735.983500004,18192051.268961348,29412812.158132926
Day,2464,-5.106174266633323,-5.203981849850064,-0.015023976648688358,-1.7314809014047021,-1.8286296142018583,-3.505617089349118,CCA,0.9994195955481078,5.804044518922442e-4,0.9999999384831213,0.04788920880126077,depletolite,20574964.96699982,26311268.55567161,19004539.65843782,8936735.983500004,18192051.268961348,29412812.158132926
Day,2464,-5.106174266633323,-5.203981849850064,-0.015023976648688358,-1.7314809014047021,-1.8286296142018583,-3.505617089349118,CCA,0.9994195955481078,5.804044518922442e-4,0.9999999384831213,0.04788920880126077,depletolite,20574964.96699982,26311268.55567161,19004539.65843782,8936735.983500004,18192051.268961348,29412812.158132926
Day,2464,-5.106174266633323,-5.203981849850064,-0.015023976648688358,-1.7314809014047021,-1.8286296142018583,-3.505617089349118,CCA,0.9994195955481078,5.804044518922442e-4,0.9999999384831213,0.04788920880126077,depletolite,20574964.96699982,26311268.55567161,19004539.65843782,8936735.983500004,18192051.268961348,29412812.158132926
Day,2464,-5.106174266633323,-5.203981849850064,-0.015023976648688358,-1.7314809014047021,-1.8286296142018583,-3.505617089349118,CCA,0.9994195955481078,5.804044518922442e-4,0.9999999384831213,0.04788920880126077,depletolite,20574964.96699982,26311268.55567161,19004539.65843782,8936735.983500004,18192051.268961348,29412812.158132926
Day,2464,-5.106174266633323,-5.203981849850064,-0.015023976648688358,-1.7314809014047021,-1.8286296142018583,-3.505617089349118,CCA,0.9994195955481078,5.804044518922442e-4,0.9999999384831213,0.04788920880126077,depletolite,20574964.96699982,26311268.55567161,19004539.65843782,8936735.983500004,18192051.268961348,29412812.158132926
Day,2481,-8.703629555560871,-6.937929149681331,-7.028515571534899,-6.499390897754031,-8.450814674454426,-5.235871908238095,CCA,0.9999424146615015,5.758533849847039e-5,0.9999999384831213,0.028124278450520263,depletolite,66249338.905783206,31177799.829876944,19556563.220060546,18530476.966078125,96990046.51433396,17135022.462242186
Day,2481,-8.703629555560871,-6.937929149681331,-7.028515571534899,-6.499390897754031,-8.450814674454426,-5.235871908238095,CCA,0.9999424146615015,5.758533849847039e-5,0.9999999384831213,0.028124278450520263,depletolite,66249338.905783206,31177799.829876944,19556563.220060546,18530476.966078125,96990046.51433396,17135022.462242186
Day,2481,-8.703629555560871,-6.937929149681331,-7.028515571534899,-6.499390897754031,-8.450814674454426,-5.235871908238095,CCA,0.9999424146615015,5.758533849847039e-5,0.9999999384831213,0.028124278450520263,depletolite,66249338.905783206,31177799.829876944,19556563.220060546,18530476.966078125,96990046.51433396,17135022.462242186
Day,2481,-8.703629555560871,-6.937929149681331,-7.028515571534899,-6.499390897754031,-8.450814674454426,-5.235871908238095,CCA,0.9999424146615015,5.758533849847039e-5,0.9999999384831213,0.028124278450520263,depletolite,66249338.905783206,31177799.829876944,19556563.220060546,18530476.966078125,96990046.51433396,17135022.462242186
Day,2481,-8.703629555560871,-6.937929149681331,-7.028515571534899,-6.499390897754031,-8.450814674454426,-5.235871908238095,CCA,0.9999424146615015,5.758533849847039e-5,0.9999999384831213,0.028124278450520263,depletolite,66249338.905783206,31177799.829876944,19556563.220060546,18530476.966078125,96990046.51433396,17135022.462242186
Day,2481,-8.703629555560871,-6.937929149681331,-7.028515571534899,-6.499390897754031,-8.450814674454426,-5.235871908238095,CCA,0.9999424146615015,5.758533849847039e-5,0.9999999384831213,0.028124278450520263,depletolite,66249338.905783206,31177799.829876944,19556563.220060546,18530476.966078125,96990046.51433396,17135022.462242186
Day,2579,-3.2579754343351395,-2.1898453297081266,-2.950378142807433,-4.0227849474505835,-6.534685800102497,-1.7285186462883568,CCA,0.9996116830060184,3.8831699398161304e-4,0.9999999384831213,0.04275373788093817,depletolite,4458286.112132787,500178.26944531145,357986.6378261736,1517619.9351054686,2379248.5038437285,1260575.5222812598
Day,2579,-3.2579754343351395,-2.1898453297081266,-2.950378142807433,-4.0227849474505835,-6.534685800102497,-1.7285186462883568,CCA,0.9996116830060184,3.8831699398161304e-4,0.9999999384831213,0.04275373788093817,depletolite,4458286.112132787,500178.26944531145,357986.6378261736,1517619.9351054686,2379248.5038437285,1260575.5222812598
Day,2579,-3.2579754343351395,-2.1898453297081266,-2.950378142807433,-4.0227849474505835,-6.534685800102497,-1.7285186462883568,CCA,0.9996116830060184,3.8831699398161304e-4,0.9999999384831213,0.04275373788093817,depletolite,4458286.112132787,500178.26944531145,357986.6378261736,1517619.9351054686,2379248.5038437285,1260575.5222812598
Day,2579,-3.2579754343351395,-2.1898453297081266,-2.950378142807433,-4.0227849474505835,-6.534685800102497,-1.7285186462883568,CCA,0.9996116830060184,3.8831699398161304e-4,0.9999999384831213,0.04275373788093817,depletolite,4458286.112132787,500178.26944531145,357986.6378261736,1517619.9351054686,2379248.5038437285,1260575.5222812598
Day,2579,-3.2579754343351395,-2.1898453297081266,-2.950378142807433,-4.0227849474505835,-6.534685800102497,-1.7285186462883568,CCA,0.9996116830060184,3.8831699398161304e-4,0.9999999384831213,0.04275373788093817,depletolite,4458286.112132787,500178.26944531145,357986.6378261736,1517619.9351054686,2379248.5038437285,1260575.5222812598
Day,2579,-3.2579754343351395,-2.1898453297081266,-2.950378142807433,-4.0227849474505835,-6.534685800102497,-1.7285186462883568,CCA,0.9996116830060184,3.8831699398161304e-4,0.9999999384831213,0.04275373788093817,depletolite,4458286.112132787,500178.26944531145,357986.6378261736,1517619.9351054686,2379248.5038437285,1260575.5222812598
Day,2696,-4.22554224203533,-3.2962023355058294,-3.1192095121279237,-3.8614809050520376,-3.2254145855675556,-0.35549550793553686,CCA,0.9997459365178929,2.540634821071699e-4,0.9999999384831213,0.03872127517299181,depletolite,8098463.027906199,9822996.222037055,6827650.728570286,4164821.198087898,3964312.7871640422,12698428.081382774
Day,2696,-4.22554224203533,-3.2962023355058294,-3.1192095121279237,-3.8614809050520376,-3.2254145855675556,-0.35549550793553686,CCA,0.9997459365178929,2.540634821071699e-4,0.9999999384831213,0.03872127517299181,depletolite,8098463.027906199,9822996.222037055,6827650.728570286,4164821.198087898,3964312.7871640422,12698428.081382774
Day,2696,-4.22554224203533,-3.2962023355058294,-3.1192095121279237,-3.8614809050520376,-3.2254145855675556,-0.35549550793553686,CCA,0.9997459365178929,2.540634821071699e-4,0.9999999384831213,0.03872127517299181,depletolite,8098463.027906199,9822996.222037055,6827650.728570286,4164821.198087898,3964312.7871640422,12698428.081382774
Day,2696,-4.22554224203533,-3.2962023355058294,-3.1192095121279237,-3.8614809050520376,-3.2254145855675556,-0.35549550793553686,CCA,0.9997459365178929,2.540634821071699e-4,0.9999999384831213,0.03872127517299181,depletolite,8098463.027906199,9822996.222037055,6827650.728570286,4164821.198087898,3964312.7871640422,12698428.081382774
Day,2696,-4.22554224203533,-3.2962023355058294,-3.1192095121279237,-3.8614809050520376,-3.2254145855675556,-0.35549550793553686,CCA,0.9997459365178929,2.540634821071699e-4,0.9999999384831213,0.03872127517299181,depletolite,8098463.027906199,9822996.222037055,6827650.728570286,4164821.198087898,3964312.7871640422,12698428.081382774
Day,2696,-4.22554224203533,-3.2962023355058294,-3.1192095121279237,-3.8614809050520376,-3.2254145855675556,-0.35549550793553686,CCA,0.9997459365178929,2.540634821071699e-4,0.9999999384831213,0.03872127517299181,depletolite,8098463.027906199,9822996.222037055,6827650.728570286,4164821.198087898,3964312.7871640422,12698428.081382774
Day,2754,-4.930078800728518,-4.650440278760979,-1.3051580199770352,-2.189823524289108,-3.4916738965790146,-4.027580336936479,CCA,0.9999500822292227,4.9917770777319096e-5,0.9999999384831213,0.028124278450520263,depletolite,13826526.989695191,14274079.586003885,13961450.478250053,4986375.1201445665,19430691.931906153,15501421.766304566
Day,2754,-4.930078800728518,-4.650440278760979,-1.3051580199770352,-2.189823524289108,-3.4916738965790146,-4.027580336936479,CCA,0.9999500822292227,4.9917770777319096e-5,0.9999999384831213,0.028124278450520263,depletolite,13826526.989695191,14274079.586003885,13961450.478250053,4986375.1201445665,19430691.931906153,15501421.766304566
Day,2754,-4.930078800728518,-4.650440278760979,-1.3051580199770352,-2.189823524289108,-3.4916738965790146,-4.027580336936479,CCA,0.9999500822292227,4.9917770777319096e-5,0.9999999384831213,0.028124278450520263,depletolite,13826526.989695191,14274079.586003885,13961450.478250053,4986375.1201445665,19430691.931906153,15501421.766304566
Day,2754,-4.930078800728518,-4.650440278760979,-1.3051580199770352,-2.189823524289108,-3.4916738965790146,-4.027580336936479,CCA,0.9999500822292227,4.9917770777319096e-5,0.9999999384831213,0.028124278450520263,depletolite,13826526.989695191,14274079.586003885,13961450.478250053,4986375.1201445665,19430691.931906153,15501421.766304566
Day,2754,-4.930078800728518,-4.650440278760979,-1.3051580199770352,-2.189823524289108,-3.4916738965790146,-4.027580336936479,CCA,0.9999500822292227,4.9917770777319096e-5,0.9999999384831213,0.028124278450520263,depletolite,13826526.989695191,14274079.586003885,13961450.478250053,4986375.1201445665,19430691.931906153,15501421.766304566
Day,2754,-4.930078800728518,-4.650440278760979,-1.3051580199770352,-2.189823524289108,-3.4916738965790146,-4.027580336936479,CCA,0.9999500822292227,4.9917770777319096e-5,0.9999999384831213,0.028124278450520263,depletolite,13826526.989695191,14274079.586003885,13961450.478250053,4986375.1201445665,19430691.931906153,15501421.766304566
Day,2815,-2.7885479810631137,-3.7100523476352008,-3.985336261701579,-3.327938472557552,-3.227351303239391,-3.742241974558666,CCA,0.999958158127108,4.184187289202654e-5,0.9999999384831213,0.028120934837621087,depletolite,5916464.9906797055,19148737.246134706,15716248.221031373,8237341.467667974,5338140.647105417,12858137.07214066
Day,2815,-2.7885479810631137,-3.7100523476352008,-3.985336261701579,-3.327938472557552,-3.227351303239391,-3.742241974558666,CCA,0.999958158127108,4.184187289202654e-5,0.9999999384831213,0.028120934837621087,depletolite,5916464.9906797055,19148737.246134706,15716248.221031373,8237341.467667974,5338140.647105417,12858137.07214066
Day,2815,-2.7885479810631137,-3.7100523476352008,-3.985336261701579,-3.327938472557552,-3.227351303239391,-3.742241974558666,CCA,0.999958158127108,4.184187289202654e-5,0.9999999384831213,0.028120934837621087,depletolite,5916464.9906797055,19148737.246134706,15716248.221031373,8237341.467667974,5338140.647105417,12858137.07214066
Day,2815,-2.7885479810631137,-3.7100523476352008,-3.985336261701579,-3.327938472557552,-3.227351303239391,-3.742241974558666,CCA,0.999958158127108,4.184187289202654e-5,0.9999999384831213,0.028120934837621087,depletolite,5916464.9906797055,19148737.246134706,15716248.221031373,8237341.467667974,5338140.647105417,12858137.07214066
Day,2815,-2.7885479810631137,-3.7100523476352008,-3.985336261701579,-3.327938472557552,-3.227351303239391,-3.742241974558666,CCA,0.999958158127108,4.184187289202654e-5,0.9999999384831213,0.028120934837621087,depletolite,5916464.9906797055,19148737.246134706,15716248.221031373,8237341.467667974,5338140.647105417,12858137.07214066
Day,2815,-2.7885479810631137,-3.7100523476352008,-3.985336261701579,-3.327938472557552,-3.227351303239391,-3.742241974558666,CCA,0.999958158127108,4.184187289202654e-5,0.9999999384831213,0.028120934837621087,depletolite,5916464.9906797055,19148737.246134706,15716248.221031373,8237341.467667974,5338140.647105417,12858137.07214066
Day,2842,-4.183364601381056,-4.420276972464173,-4.581460561293252,-5.14338979077377,-3.918354508310068,-4.387707550306303,CCA,0.9998405746059627,1.5942539403733037e-4,0.9999999384831213,0.033855995303101134,depletolite,11464386.322642643,16056400.798767477,16042109.685816478,12276925.046384804,14532714.365707118,7389942.058218811
Day,2842,-4.183364601381056,-4.420276972464173,-4.581460561293252,-5.14338979077377,-3.918354508310068,-4.387707550306303,CCA,0.9998405746059627,1.5942539403733037e-4,0.9999999384831213,0.033855995303101134,depletolite,11464386.322642643,16056400.798767477,16042109.685816478,12276925.046384804,14532714.365707118,7389942.058218811
Day,2842,-4.183364601381056,-4.420276972464173,-4.581460561293252,-5.14338979077377,-3.918354508310068,-4.387707550306303,CCA,0.9998405746059627,1.5942539403733037e-4,0.9999999384831213,0.033855995303101134,depletolite,11464386.322642643,16056400.798767477,16042109.685816478,12276925.046384804,14532714.365707118,7389942.058218811
Day,2842,-4.183364601381056,-4.420276972464173,-4.581460561293252,-5.14338979077377,-3.918354508310068,-4.387707550306303,CCA,0.9998405746059627,1.5942539403733037e-4,0.9999999384831213,0.033855995303101134,depletolite,11464386.322642643,16056400.798767477,16042109.685816478,12276925.046384804,14532714.365707118,7389942.058218811
Day,2842,-4.183364601381056,-4.420276972464173,-4.581460561293252,-5.14338979077377,-3.918354508310068,-4.387707550306303,CCA,0.9998405746059627,1.5942539403733037e-4,0.9999999384831213,0.033855995303101134,depletolite,11464386.322642643,16056400.798767477,16042109.685816478,12276925.046384804,14532714.365707118,7389942.058218811
Day,2842,-4.183364601381056,-4.420276972464173,-4.581460561293252,-5.14338979077377,-3.918354508310068,-4.387707550306303,CCA,0.9998405746059627,1.5942539403733037e-4,0.9999999384831213,0.033855995303101134,depletolite,11464386.322642643,16056400.798767477,16042109.685816478,12276925.046384804,14532714.365707118,7389942.058218811
Day,2895,-3.391967904982198,-3.06021495616433,-2.5781257099718364,-2.7379559245271934,-3.605664441659505,-4.603706767275683,CCA,0.9996098099828471,3.901900171529008e-4,0.9999999384831213,0.04275373788093817,depletolite,13872571.001593828,13280905.048826145,13652669.084015543,5180833.821156245,20362633.181476507,15147239.627156245
Day,2895,-3.391967904982198,-3.06021495616433,-2.5781257099718364,-2.7379559245271934,-3.605664441659505,-4.603706767275683,CCA,0.9996098099828471,3.901900171529008e-4,0.9999999384831213,0.04275373788093817,depletolite,13872571.001593828,13280905.048826145,13652669.084015543,5180833.821156245,20362633.181476507,15147239.627156245
Day,2895,-3.391967904982198,-3.06021495616433,-2.5781257099718364,-2.7379559245271934,-3.605664441659505,-4.603706767275683,CCA,0.9996098099828471,3.901900171529008e-4,0.9999999384831213,0.04275373788093817,depletolite,13872571.001593828,13280905.048826145,13652669.084015543,5180833.821156245,20362633.181476507,15147239.627156245
Day,2895,-3.391967904982198,-3.06021495616433,-2.5781257099718364,-2.7379559245271934,-3.605664441659505,-4.603706767275683,CCA,0.9996098099828471,3.901900171529008e-4,0.9999999384831213,0.04275373788093817,depletolite,13872571.001593828,13280905.048826145,13652669.084015543,5180833.821156245,20362633.181476507,15147239.627156245
Day,2895,-3.391967904982198,-3.06021495616433,-2.5781257099718364,-2.7379559245271934,-3.605664441659505,-4.603706767275683,CCA,0.9996098099828471,3.901900171529008e-4,0.9999999384831213,0.04275373788093817,depletolite,13872571.001593828,13280905.048826145,13652669.084015543,5180833.821156245,20362633.181476507,15147239.627156245
Day,2895,-3.391967904982198,-3.06021495616433,-2.5781257099718364,-2.7379559245271934,-3.605664441659505,-4.603706767275683,CCA,0.9996098099828471,3.901900171529008e-4,0.9999999384831213,0.04275373788093817,depletolite,13872571.001593828,13280905.048826145,13652669.084015543,5180833.821156245,20362633.181476507,15147239.627156245
Day,3236,-4.739953995417224,-0.713916399689989,-3.585282812695122,4.543882662554548,-1.8114360746047593,2.1556439508492558,CCA,0.9997099804260068,2.90019573993172e-4,0.9999999384831213,0.03992149881846016,depletolite,65858471.333927736,27263685.070636705,39263158.13277735,2226771.4527812516,66073557.30499612,4515038.710343748
Day,3236,-4.739953995417224,-0.713916399689989,-3.585282812695122,4.543882662554548,-1.8114360746047593,2.1556439508492558,CCA,0.9997099804260068,2.90019573993172e-4,0.9999999384831213,0.03992149881846016,depletolite,65858471.333927736,27263685.070636705,39263158.13277735,2226771.4527812516,66073557.30499612,4515038.710343748
Day,3236,-4.739953995417224,-0.713916399689989,-3.585282812695122,4.543882662554548,-1.8114360746047593,2.1556439508492558,CCA,0.9997099804260068,2.90019573993172e-4,0.9999999384831213,0.03992149881846016,depletolite,65858471.333927736,27263685.070636705,39263158.13277735,2226771.4527812516,66073557.30499612,4515038.710343748
Day,3236,-4.739953995417224,-0.713916399689989,-3.585282812695122,4.543882662554548,-1.8114360746047593,2.1556439508492558,CCA,0.9997099804260068,2.90019573993172e-4,0.9999999384831213,0.03992149881846016,depletolite,65858471.333927736,27263685.070636705,39263158.13277735,2226771.4527812516,66073557.30499612,4515038.710343748
Day,3236,-4.739953995417224,-0.713916399689989,-3.585282812695122,4.543882662554548,-1.8114360746047593,2.1556439508492558,CCA,0.9997099804260068,2.90019573993172e-4,0.9999999384831213,0.03992149881846016,depletolite,65858471.333927736,27263685.070636705,39263158.13277735,2226771.4527812516,66073557.30499612,4515038.710343748
Day,3236,-4.739953995417224,-0.713916399689989,-3.585282812695122,4.543882662554548,-1.8114360746047593,2.1556439508492558,CCA,0.9997099804260068,2.90019573993172e-4,0.9999999384831213,0.03992149881846016,depletolite,65858471.333927736,27263685.070636705,39263158.13277735,2226771.4527812516,66073557.30499612,4515038.710343748
Day,3248,-2.975467659785218,-1.5031311436218082,-4.084846320727092,-2.4584654116244367,-3.911952271192251,-4.368113069556996,CCA,0.9995484836566474,4.5151634335259853e-4,0.9999999384831213,0.044817743788021676,depletolite,4636635.640431634,1587255.1446054764,9982171.743339827,3838186.9205156243,8037488.225703128,10588239.762568379
Day,3248,-2.975467659785218,-1.5031311436218082,-4.084846320727092,-2.4584654116244367,-3.911952271192251,-4.368113069556996,CCA,0.9995484836566474,4.5151634335259853e-4,0.9999999384831213,0.044817743788021676,depletolite,4636635.640431634,1587255.1446054764,9982171.743339827,3838186.9205156243,8037488.225703128,10588239.762568379
Day,3248,-2.975467659785218,-1.5031311436218082,-4.084846320727092,-2.4584654116244367,-3.911952271192251,-4.368113069556996,CCA,0.9995484836566474,4.5151634335259853e-4,0.9999999384831213,0.044817743788021676,depletolite,4636635.640431634,1587255.1446054764,9982171.743339827,3838186.9205156243,8037488.225703128,10588239.762568379
Day,3248,-2.975467659785218,-1.5031311436218082,-4.084846320727092,-2.4584654116244367,-3.911952271192251,-4.368113069556996,CCA,0.9995484836566474,4.5151634335259853e-4,0.9999999384831213,0.044817743788021676,depletolite,4636635.640431634,1587255.1446054764,9982171.743339827,3838186.9205156243,8037488.225703128,10588239.762568379
Day,3248,-2.975467659785218,-1.5031311436218082,-4.084846320727092,-2.4584654116244367,-3.911952271192251,-4.368113069556996,CCA,0.9995484836566474,4.5151634335259853e-4,0.9999999384831213,0.044817743788021676,depletolite,4636635.640431634,1587255.1446054764,9982171.743339827,3838186.9205156243,8037488.225703128,10588239.762568379
Day,3248,-2.975467659785218,-1.5031311436218082,-4.084846320727092,-2.4584654116244367,-3.911952271192251,-4.368113069556996,CCA,0.9995484836566474,4.5151634335259853e-4,0.9999999384831213,0.044817743788021676,depletolite,4636635.640431634,1587255.1446054764,9982171.743339827,3838186.9205156243,8037488.225703128,10588239.762568379
Day,3279,-4.672374468209292,-1.0429320617065658,-4.615573294885923,-4.453641174431811,-1.2552967394606833,-0.303233543386667,CCA,0.9999382512657995,6.174873420058091e-5,0.9999999384831213,0.02881587507327835,depletolite,32472518.198339865,6564307.815421825,44952554.23960937,57791784.4225311,3686849.2413359103,2533673.6974491673
Day,3279,-4.672374468209292,-1.0429320617065658,-4.615573294885923,-4.453641174431811,-1.2552967394606833,-0.303233543386667,CCA,0.9999382512657995,6.174873420058091e-5,0.9999999384831213,0.02881587507327835,depletolite,32472518.198339865,6564307.815421825,44952554.23960937,57791784.4225311,3686849.2413359103,2533673.6974491673
Day,3279,-4.672374468209292,-1.0429320617065658,-4.615573294885923,-4.453641174431811,-1.2552967394606833,-0.303233543386667,CCA,0.9999382512657995,6.174873420058091e-5,0.9999999384831213,0.02881587507327835,depletolite,32472518.198339865,6564307.815421825,44952554.23960937,57791784.4225311,3686849.2413359103,2533673.6974491673
Day,3279,-4.672374468209292,-1.0429320617065658,-4.615573294885923,-4.453641174431811,-1.2552967394606833,-0.303233543386667,CCA,0.9999382512657995,6.174873420058091e-5,0.9999999384831213,0.02881587507327835,depletolite,32472518.198339865,6564307.815421825,44952554.23960937,57791784.4225311,3686849.2413359103,2533673.6974491673
Day,3279,-4.672374468209292,-1.0429320617065658,-4.615573294885923,-4.453641174431811,-1.2552967394606833,-0.303233543386667,CCA,0.9999382512657995,6.174873420058091e-5,0.9999999384831213,0.02881587507327835,depletolite,32472518.198339865,6564307.815421825,44952554.23960937,57791784.4225311,3686849.2413359103,2533673.6974491673
Day,3279,-4.672374468209292,-1.0429320617065658,-4.615573294885923,-4.453641174431811,-1.2552967394606833,-0.303233543386667,CCA,0.9999382512657995,6.174873420058091e-5,0.9999999384831213,0.02881587507327835,depletolite,32472518.198339865,6564307.815421825,44952554.23960937,57791784.4225311,3686849.2413359103,2533673.6974491673
Day,3295,-3.2771730934329173,-1.2714189106700777,-2.3525277265154254,-1.7614608741114173,-3.74507344953488,-3.5429522917496925,CCA,0.9999271163756587,7.288362434133242e-5,0.9999999384831213,0.03042811216147002,depletolite,3398184.024787139,1688225.9466679757,4729251.9877929995,2201597.7732050703,5734631.924812511,4343973.60647266
Day,3295,-3.2771730934329173,-1.2714189106700777,-2.3525277265154254,-1.7614608741114173,-3.74507344953488,-3.5429522917496925,CCA,0.9999271163756587,7.288362434133242e-5,0.9999999384831213,0.03042811216147002,depletolite,3398184.024787139,1688225.9466679757,4729251.9877929995,2201597.7732050703,5734631.924812511,4343973.60647266
Day,3295,-3.2771730934329173,-1.2714189106700777,-2.3525277265154254,-1.7614608741114173,-3.74507344953488,-3.5429522917496925,CCA,0.9999271163756587,7.288362434133242e-5,0.9999999384831213,0.03042811216147002,depletolite,3398184.024787139,1688225.9466679757,4729251.9877929995,2201597.7732050703,5734631.924812511,4343973.60647266
Day,3295,-3.2771730934329173,-1.2714189106700777,-2.3525277265154254,-1.7614608741114173,-3.74507344953488,-3.5429522917496925,CCA,0.9999271163756587,7.288362434133242e-5,0.9999999384831213,0.03042811216147002,depletolite,3398184.024787139,1688225.9466679757,4729251.9877929995,2201597.7732050703,5734631.924812511,4343973.60647266
Day,3295,-3.2771730934329173,-1.2714189106700777,-2.3525277265154254,-1.7614608741114173,-3.74507344953488,-3.5429522917496925,CCA,0.9999271163756587,7.288362434133242e-5,0.9999999384831213,0.03042811216147002,depletolite,3398184.024787139,1688225.9466679757,4729251.9877929995,2201597.7732050703,5734631.924812511,4343973.60647266
Day,3295,-3.2771730934329173,-1.2714189106700777,-2.3525277265154254,-1.7614608741114173,-3.74507344953488,-3.5429522917496925,CCA,0.9999271163756587,7.288362434133242e-5,0.9999999384831213,0.03042811216147002,depletolite,3398184.024787139,1688225.9466679757,4729251.9877929995,2201597.7732050703,5734631.924812511,4343973.60647266
Day,3413,-1.7619226529513445,-3.7822307683090637,-3.22391558895413,-2.7862469520718194,-1.9382695316419993,-2.702912616700621,CCA,0.9997162231591858,2.8377684081414483e-4,0.9999999384831213,0.03992149881846016,depletolite,1366070.7771445517,8411537.000711052,7049010.310023781,2437145.614252951,2010409.0056962944,2360473.886474585
